ProcessInstance__@id,ProcessInstance__AuditTrailEntry__WorkflowModelElement,ProcessInstance__AuditTrailEntry__Timestamp
245.0,deployment_configuration_received,2025-12-16T16:58:47.281+00:00
245.0,declined,2025-12-16T16:58:47.281+00:00
245.0,decline,2025-12-16T16:58:47.281+00:00
245.0,decline_pipeline,2025-12-16T16:58:47.281+00:00
212.0,Start,2023-12-22T09:16:25.785+00:00
212.0,Define_Data_Object,2024-03-11T11:40:26.094+00:00
212.0,Request_Data_Object,2024-03-11T11:40:26.094+00:00
212.0,Start_Event,2024-03-11T11:40:26.094+00:00
212.0,decline_exchange,2024-03-11T11:40:26.094+00:00
212.0,data_object_declined,2024-03-11T11:40:26.094+00:00
212.0,decline_data_object,2024-03-11T11:40:26.094+00:00
223.0,Start,2023-12-22T09:43:40.906+00:00
223.0,Define_Data_Object,2024-06-03T14:31:53.162+00:00
223.0,Request_Data_Object,2024-06-03T14:31:53.162+00:00
223.0,Start_Event,2024-06-03T14:31:53.162+00:00
223.0,Define_pipeline_and_deployment_configuration,2025-06-20T11:23:53.477+00:00
223.0,send_deployment_configuration,2025-06-20T11:23:53.477+00:00
223.0,deployment_configuration_received,2025-06-20T11:23:53.477+00:00
223.0,accepted,2025-06-20T11:23:53.477+00:00
223.0,accept,2025-06-20T11:23:53.477+00:00
223.0,implement_capabilities,2026-07-09T14:06:17.431+00:00
223.0,execute_capabilities,2026-12-11T14:43:45.330+00:00
223.0,terminate_exchange,2026-12-11T14:43:45.330+00:00
232.0,Start,2023-12-22T09:52:25.501+00:00
232.0,Define_Data_Object,2024-07-24T09:24:21.613+00:00
232.0,Request_Data_Object,2024-07-24T09:24:21.613+00:00
232.0,Start_Event,2024-07-24T09:24:21.613+00:00
232.0,Define_pipeline_and_deployment_configuration,2025-08-29T15:19:44.133+00:00
232.0,send_deployment_configuration,2025-08-29T15:19:44.133+00:00
232.0,deployment_configuration_received,2025-08-29T15:19:44.133+00:00
232.0,accepted,2025-08-29T15:19:44.133+00:00
232.0,accept,2025-08-29T15:19:44.133+00:00
232.0,implement_capabilities,2026-09-15T09:22:01.010+00:00
232.0,execute_capabilities,2026-12-14T16:23:39.534+00:00
232.0,terminate_exchange,2026-12-14T16:23:39.534+00:00
242.0,Start,2023-12-22T10:09:16.105+00:00
242.0,Define_Data_Object,2024-09-30T14:55:38.363+00:00
242.0,Request_Data_Object,2024-09-30T14:55:38.363+00:00
242.0,Start_Event,2024-09-30T14:55:38.363+00:00
242.0,Define_pipeline_and_deployment_configuration,2025-11-27T15:20:48.093+00:00
242.0,send_deployment_configuration,2025-11-27T15:20:48.093+00:00
242.0,deployment_configuration_received,2025-11-27T15:20:48.093+00:00
242.0,accepted,2025-11-27T15:20:48.093+00:00
242.0,accept,2025-11-27T15:20:48.093+00:00
242.0,execute_capabilities,2026-11-10T14:59:35.436+00:00
242.0,terminate_exchange,2026-11-10T14:59:35.436+00:00
243.0,Start,2023-12-22T10:10:03.049+00:00
243.0,Define_Data_Object,2024-10-10T10:12:30.011+00:00
243.0,Request_Data_Object,2024-10-10T10:12:30.011+00:00
243.0,Start_Event,2024-10-10T10:12:30.011+00:00
243.0,Define_pipeline_and_deployment_configuration,2025-12-05T16:24:54.625+00:00
243.0,send_deployment_configuration,2025-12-05T16:24:54.625+00:00
243.0,deployment_configuration_received,2025-12-05T16:24:54.625+00:00
243.0,accepted,2025-12-05T16:24:54.625+00:00
243.0,accept,2025-12-05T16:24:54.625+00:00
243.0,execute_capabilities,2026-11-11T10:02:21.648+00:00
243.0,terminate_exchange,2026-11-11T10:02:21.648+00:00
231.0,Start,2023-12-22T09:50:19.716+00:00
231.0,Define_Data_Object,2024-07-18T13:34:03.683+00:00
231.0,Request_Data_Object,2024-07-18T13:34:03.683+00:00
231.0,Start_Event,2024-07-18T13:34:03.683+00:00
